config_id,true_a,post_mean_a,post_median_a,post_std_a,hdi_lo_a,hdi_hi_a,coverage_a,true_z,post_mean_z,post_median_z,post_std_z,hdi_lo_z,hdi_hi_z,coverage_z,true_v,post_mean_v,post_median_v,post_std_v,hdi_lo_v,hdi_hi_v,coverage_v,true_t,post_mean_t,post_median_t,post_std_t,hdi_lo_t,hdi_hi_t,coverage_t,true_sv,post_mean_sv,post_median_sv,post_std_sv,hdi_lo_sv,hdi_hi_sv,coverage_sv,true_sa,post_mean_sa,post_median_sa,post_std_sa,hdi_lo_sa,hdi_hi_sa,coverage_sa,true_st,post_mean_st,post_median_st,post_std_st,hdi_lo_st,hdi_hi_st,coverage_st,rhat_a,ess_a,rhat_z,ess_z,rhat_v,ess_v,rhat_t,ess_t,rhat_sv,ess_sv,rhat_sa,ess_sa,rhat_st,ess_st,n_divergences,n_trials,mean_rt,accuracy,elapsed_seconds
45,2.217527977316073,2.201479638069896,2.183939599548231,0.1722699186236907,1.8980938912323488,2.547524799354071,1,0.6049319843410187,0.569077570552047,0.5694054769085545,0.0418748313047982,0.4837016346616692,0.6443988514397538,1,-2.336221926863128,-2.1289921799375127,-2.0965402191273435,0.3606657327088344,-2.8154507691278385,-1.4548891670274169,1,0.3669235402904049,0.3425657334781524,0.3414035142534601,0.0234932371816106,0.2969570896071213,0.3880198052197303,1,1.3353405833189378,1.1816772255509358,1.1592999842876155,0.2931508350447036,0.6267492206078475,1.7519643098630613,1,1.5642480465808697,0.7723614353865916,0.7261959076583872,0.4447273369717998,0.013748170665739,1.5640068960885551,0,0.1136452736445786,0.0581787915525446,0.049898883247583,0.0425750242920638,8.131546700623401e-05,0.1382543479806357,1,1.004787668307067,955.5871703786244,1.0057690960900412,931.118605380608,1.005637394017751,906.8359576813708,1.004879394198838,1190.6850247549562,1.00455973640982,943.9176543232194,1.001762892156053,1759.0143174396535,1.0021632148061728,1284.4398157245753,0,500,0.9774111722363336,0.088,2208.5020248889923
46,1.539785124481876,1.6605903795822603,1.6338692633512948,0.1044350699612487,1.517238516502487,1.909954268844869,1,0.3239647852363678,0.305699123153768,0.304600596645216,0.0187397655137002,0.2704826875309132,0.3417468777481338,1,0.0275591519608129,0.1203353786201831,0.1444977851284191,0.1379728186637994,-0.2212892918848944,0.3516760947289647,1,0.3732426419687326,0.3627578914903649,0.3639322560119739,0.0112858993013762,0.3391966590532087,0.3855583884545492,1,0.1484190116766109,0.4807686735325295,0.3430268321058234,0.4579901814848631,8.754727650247752e-05,1.512764141708826,1,1.2447112739259651,1.003407772800042,1.0323862904643235,0.2709215354363555,0.403235992292906,1.4786914353872664,1,0.0433328294046237,0.028012475385089,0.0249567509233142,0.0189831915698385,3.2773505087399286e-05,0.0631585056948373,1,1.0058703075390565,413.6023471650352,1.0049149981360137,431.9240714601125,1.0107649935765666,368.1271957157043,1.0087361873414813,387.31576617867967,1.0085982242794047,392.821891289059,1.0099315108260252,705.5934350858792,1.0032650503192215,1558.2361807806024,5,500,0.9535470406862864,0.366,5329.284257411957
47,0.7684079145627055,0.7846072570419355,0.7815646650673442,0.0418975071071829,0.7105888902963446,0.8696897205605556,1,0.5832316279053096,0.5451648266945588,0.5467103981406346,0.0372499318158244,0.4712303832236802,0.6171059353650203,1,2.285478410447648,2.088797264781629,2.023541982955617,0.4291404739124215,1.354249860017235,2.980109959670924,1,0.2131476284570148,0.2059472634230626,0.2056760813256755,0.0075838202734471,0.19217196234615,0.221066366224047,1,1.8686991450597012,1.1145395494652608,1.0850019469233818,0.6191594389898188,0.0068442160301914,2.1806359203761905,1,0.3666857628744029,0.2532585440871964,0.2464527274036548,0.1350312188556786,0.0112854387109942,0.4899297757692,1,0.1296656328455223,0.1252255278179303,0.1251705947542059,0.0123277923169879,0.1008652582602813,0.1493806824166171,1,1.002457739912284,1107.5337653096465,1.0028434084983997,1195.463175342186,1.00211811354765,1023.1095483718168,1.0013349398747493,1432.5990771364798,1.0013221746806624,1023.7895451361638,1.0004908860457045,2155.712876537582,1.0036478168277885,1873.880762878438,0,500,0.3246310015384175,0.828,2091.448800802231
48,1.2389422308458042,1.199620256432327,1.1852783622756655,0.0751454768544173,1.0865693237903131,1.3555236259441483,1,0.4072654969723061,0.3984062562291662,0.3994575022037726,0.0197670094704206,0.362088993847712,0.4388467177737301,1,0.5856503983099821,0.6689938174885705,0.6569228933596761,0.1365398946514777,0.4058660324621966,0.9283957825182771,1,0.1634475749668467,0.177232167268424,0.1765505399776843,0.010860731728558,0.1569492733680088,0.199059072764495,1,0.2239863428594751,0.671648987600575,0.4937753651120788,0.6363169006087731,0.0010947544537914,1.906619600886281,1,0.5678211268024055,0.4109790280835775,0.3966370859954158,0.2299524470623738,0.0239576776686297,0.8176496737114812,1,0.0595639136610887,0.1023835209808503,0.1010536515863728,0.0243432364730204,0.0554279052770082,0.151733358273042,1,1.0216322234180275,201.0046608929433,1.016142820767426,256.01687395650055,1.0184101601340942,253.677422813464,1.001181889541139,1527.1607675708424,1.0173971544962486,179.99605264722962,1.0090634983605735,657.4983740773976,1.004008360495538,577.0686748761171,35,500,0.5042328903156909,0.576,2038.403167247772
49,1.3833977707577527,1.3880676237993963,1.385573591000288,0.0482730834246034,1.290573072969007,1.4832457719530752,1,0.3099102447841273,0.310090778978316,0.31049522145406,0.0194166869386434,0.2697120731675633,0.3445956323479986,1,1.8086133736963184,1.961833754712352,1.9381733861948127,0.1866841814264361,1.6121645095950443,2.333015594861424,1,0.4002738235213625,0.4007183186076257,0.4000777382701852,0.0109251731260807,0.3811755780716095,0.4235879794241694,1,0.4084291968219017,0.4613564214220023,0.442721924216219,0.2775829829354496,2.3845622708394973e-05,0.9612978420727618,1,0.7462082691231285,0.7733698106911927,0.8010705048651904,0.2469525806079078,0.2677138331617691,1.2406537775340265,1,0.0615531745669622,0.0628791326713356,0.0613068392675308,0.0259837996921812,0.0068852453948933,0.1110419316352122,1,1.0004771553406269,1886.799819661132,1.000869439972042,1510.900014003835,1.0001899133688152,1324.1743091542005,1.0017910233443554,2023.620571660292,1.0020069432418088,905.0935153119098,1.0012559742259894,2077.274325042825,1.0018541005570312,1437.739657764591,0,500,0.7621299189099994,0.798,1540.5114033222198
50,0.8207359479146464,0.7378417031633149,0.7324746908015966,0.0359470024801309,0.6773783969601154,0.8170539769919509,0,0.313938473235307,0.3233278350534389,0.3230379731304946,0.0209988938783132,0.2824870361241025,0.3634092076946179,1,0.8238137983360989,0.8954831907090091,0.8920768807555863,0.2281716911644943,0.4767603718302571,1.3737610313990152,1,0.4099312086772636,0.4143659987322036,0.4142362378082389,0.003998335180245,0.4063917615317569,0.4218674026654624,1,2.1969107193124264,1.194071691815539,1.0657096421245604,0.8178795504767318,0.0002720162130345,2.712953276716884,1,0.242145002350913,0.2377115397554449,0.2318917500492995,0.1274172563492801,0.0128578268661312,0.4686350113453029,1,0.0561154423320963,0.0668657042112246,0.0668272422735521,0.0075463805744647,0.0530951596906191,0.0823006336342217,1,1.0034868028226502,1444.6862174386956,1.001696744958307,1623.8807085521007,1.000345183498564,1730.7811841390123,1.0028533240938855,1716.1304982932843,1.0035247324302374,1109.5356510881284,1.0024627882063788,1895.0153383832603,1.0018162874348615,2066.7066612935737,0,500,0.5315819313302925,0.472,2062.395504951477
51,2.2720708950337154,2.532943182124938,2.527504818471593,0.1895078428759666,2.2006070063001486,2.939573694197896,1,0.5067113483850293,0.5222881637406589,0.5221574167399486,0.020277356880293,0.4827293323863584,0.5596961503241012,1,-0.0199545242120757,-0.0319257888816786,-0.0327929336814503,0.1730219931621341,-0.3738818257176097,0.3069362940929147,1,0.3607845047880644,0.3669504936993232,0.3659344598456089,0.0202951432572873,0.3279400390745078,0.4059741736588299,1,1.780998277167334,2.5814715884057624,2.553577230181891,0.4608243099560978,1.761826687240026,3.551769319916598,1,0.9208892216708756,0.7900956199613388,0.7278038305357093,0.4727389699441913,0.052966266300921,1.6919096133381883,1,0.0448141810868109,0.1304411676159195,0.1318678631146222,0.0585837465114153,0.0088721861890677,0.2308872953176254,1,1.0042686623372414,1806.4768825357212,1.0003919992129922,2052.820892341468,1.0017174215606264,2107.628036247341,1.001873263533846,3236.1643637416582,1.0046028381452805,1772.2487579537865,1.0034519676083995,2053.150211640625,1.001577421763499,1397.1004105759623,0,500,1.181749898151402,0.506,2066.9620881080627
52,1.5219672722205522,1.430235719301474,1.4376290330277786,0.1266100132657411,1.1615782849214888,1.680077175759544,1,0.476591861519865,0.453344741357279,0.4529310484374219,0.0233024165632906,0.4084030627231375,0.4993918529610073,1,0.9093574194563274,1.0407213023518542,1.0390274999988582,0.28302455727085,0.4685013373780634,1.5724258274877274,1,0.4552004255769594,0.4553810306030506,0.4546905568320822,0.0102624262667942,0.4360412189062405,0.475801813189408,1,2.778528324820481,2.729756389960844,2.775065560308529,0.7856223382233105,1.2161919103093388,4.442062274656064,1,0.929353383931706,0.5741203782144876,0.5774995708281325,0.2857997708776104,0.0513118729051825,1.0628978690878863,1,0.0780440664653449,0.0978775260044662,0.0975650166593626,0.0221356435596651,0.0583880411424417,0.1451378007531627,1,1.003957273894714,898.1228339544356,1.0018032051112238,1425.8482819320077,1.0033110930797204,1100.8663311708408,1.0012646714001223,2126.475665514869,1.0038170335772176,931.4974078678682,1.0009361938834596,1946.2653411712297,1.0022207968471728,1906.518833356458,0,500,0.7813072710554264,0.618,2867.083416223526
53,1.0677749039920696,1.1409979033208242,1.12997909023815,0.1007338329561344,0.967854311671386,1.3327303197989524,1,0.4918620543036269,0.5175178564528201,0.5182849809513452,0.036972588158373,0.4456022730512403,0.5865881821016843,1,-2.209180271163606,-2.1794851313064543,-2.1505328108553305,0.5236408542073804,-3.1882348752513785,-1.259397300008152,1,0.311292222042776,0.2968704180831422,0.2964421843009297,0.0083566573979975,0.2817931801504759,0.3129725045694068,1,1.5982805309786543,1.8990099804204144,1.876102931478374,0.7240002893924926,0.6000096969177955,3.362553103595887,1,0.94486497506714,0.5696452721286717,0.6001962555394593,0.2382430019177263,0.095372725087068,0.947333264626632,1,0.0390270935447112,0.0176364784738442,0.0158078148779008,0.0123007974088023,1.3230345845494472e-06,0.0396780660399886,1,1.0045920266233574,659.2235560557057,1.0040921436185135,736.0226275965961,1.0044284456656294,681.0056431952084,1.0053023273662929,755.9166897262354,1.0044955363992507,697.788777835453,1.0023103589711717,1311.1988270181905,1.006741409741531,1093.9012816161778,0,500,0.5225078105483341,0.196,3168.941308736801
54,1.9085001486551276,1.9194694437416344,1.911219112402808,0.1794653193926034,1.57268456821757,2.2729760218931734,1,0.3854438734601895,0.4242349730658376,0.4238941728732577,0.0265795543060143,0.3745059754758864,0.4792762504215045,1,1.4102448821371043,1.452040122204702,1.423169753119831,0.3454662871818353,0.8253628121650307,2.1688502909936505,1,0.1755781198465801,0.2020582368519126,0.2015230028502578,0.022224121636236,0.1573788307069105,0.2431235672924934,1,1.7916069253164737,2.3301433537224785,2.2866366919522774,0.6574422347759041,1.059334412282,3.6372964926765214,1,1.188910220974054,0.9591545224836104,0.9993312315449532,0.39947131097302,0.1552703766682088,1.6429029363149183,1,0.125880759118578,0.1695544790866618,0.1707942041254773,0.0579419079601489,0.0519826899302232,0.2804442526157988,1,1.0022905752056663,1112.3626722077586,1.002580044381604,1450.649275694703,1.0024350131349224,1030.4788858784168,1.001047794090379,2354.828320793148,1.0026634680227795,967.3225173989056,1.002148311414049,2066.4785286407187,1.0017095564705734,1147.1360755981177,0,500,0.732583750284048,0.692,2612.68314576149
55,1.0803295333772431,1.0754502512786994,1.071490196414571,0.0576594293773662,0.963932636233925,1.1875308905826674,1,0.6751534486193603,0.636187970614557,0.6375435252886987,0.0356176073698735,0.5674376365390777,0.7065234135811829,1,2.842575825817855,2.937400363919397,2.9006773887037345,0.3179241912998829,2.330135228212517,3.537329874555262,1,0.4351846034177122,0.4287941405970072,0.4289322024907751,0.006079353266942,0.4170728563914039,0.4404670902809258,1,0.7075218732768218,0.4419285478713919,0.3858424505555453,0.3231334267387662,4.26601881547623e-05,1.0518875025271934,1,0.224333459677609,0.3418296168384489,0.3141333155039255,0.2126890948470203,0.0104425888237397,0.7371433635871182,1,0.0351062719405447,0.028020155273262,0.0287191185261484,0.010813893906612,0.0048633681777147,0.0482644092588491,1,1.000784072807844,1944.9761545039196,1.0012852525532052,1288.9326671143745,1.0002701327206374,1409.3320724852988,1.0012753504219134,1141.49783704077,1.0024258748371522,1049.3109580503597,1.001731296511704,2151.002859912393,1.0018721207764052,1154.567272915904,0,500,0.5574596966951011,0.98,2502.7440576553345
56,1.4138933503068687,1.3733822390665087,1.3596273559260068,0.1289869639192775,1.1384615686029074,1.6305643713277165,1,0.357488773571721,0.3603891558010627,0.3613360624209863,0.07124110958189,0.2257228770933863,0.4968902833371139,1,-3.09413489372992,-3.248567287527999,-3.1849555752803904,0.5070629672420268,-4.329960811972699,-2.399207562467443,1,0.443744090746046,0.4544129203553359,0.4520616688388633,0.0208687269860493,0.4190332243835895,0.4985133914591326,1,0.2704348423309901,0.5610043787525346,0.5094291768230226,0.3749728696108831,0.0001066693669333,1.2519785562837158,1,0.6112955858740768,0.4168446944518774,0.3764803953240844,0.2613892024136508,0.003633534203671,0.903368439227418,1,0.097153620151832,0.1223113627290528,0.1182316670870767,0.0249321747966242,0.0788538988177099,0.175973438486975,1,1.0029471507351595,1415.6341175202565,1.008112852630341,779.4005180683246,1.0074304592343897,790.7741601927622,1.0082876216415315,824.6829021068986,1.0066880358562191,907.3645917300098,1.0009319920623612,2232.1424624774563,1.0079692117149168,1075.22682330202,0,500,0.6072266722687126,0.008,5924.755203723908
57,2.0729395779146222,2.213588850080784,2.2058319779195585,0.179623508202753,1.8781649744558813,2.579785199803876,1,0.3952065107181671,0.4253676088306973,0.4248768027924527,0.02497824895962,0.3777369546099018,0.4762025126095331,1,1.864714864351828,1.671643670984162,1.654750453951419,0.3134773768476858,1.0612112616196785,2.2706108125955216,1,0.2523094922389246,0.2270609856559467,0.2256894052185304,0.0187798766363877,0.1920531732615827,0.2649847159812782,1,2.224657719906874,2.2595422183328293,2.2343160967765168,0.483293675587212,1.3771870602955565,3.2705881213937364,1,1.342894524517339,0.7788929039126974,0.7396863310986439,0.4367099037501382,0.0304359487268988,1.5670958161935158,1,0.1404872921007409,0.107740881715621,0.1058798971590626,0.0531109172965842,8.735858601947446e-05,0.1975959613929093,1,1.0031214161875903,1027.4523384338056,1.002177943934221,1318.600336977638,1.00224288357247,1082.1792634366873,1.0003874541187647,2704.132604917403,1.0023427111977763,1049.197792229842,1.0024083125045584,1767.1403756358193,1.0008240210674362,1236.43300741213,1,500,0.8745028833975146,0.738,4915.386775016785
58,1.9879507832478969,2.553271638423174,2.5332297878667736,0.2865289268571114,1.9847919663498543,3.0925303061416574,1,0.6189076465208774,0.5479688252842272,0.5448795287401107,0.0492600144456961,0.4537780390795076,0.6460903500941039,1,1.7470199757806535,2.99790885795791,2.972758434757557,0.6643488450493082,1.6715884219122237,4.319795384657668,1,0.2335386815077212,0.2153899682588051,0.2153803410833359,0.0263091630345776,0.1618918143004112,0.2639514844786018,1,1.4833071940072418,2.538749332474591,2.5082510533123354,0.5551993880761575,1.3806265546776353,3.6066804317421512,1,1.1467839915497222,1.2680686878461145,1.328341008022205,0.5581766907119192,0.1059657513701432,2.171724830122971,1,0.1476472593393166,0.1543890925165415,0.1579312337614464,0.0497694976714108,0.0539998030520531,0.2523231916800881,1,1.0058240959943632,848.8904469636443,1.001730705154949,1001.9053264086372,1.0059266985903568,720.5290595913107,1.0022009744985163,1373.609612381101,1.005659410223526,739.4558932329297,1.0017822710881064,1626.0574667887945,1.0018055321706554,1170.3088235282964,4,500,0.7651254562795334,0.878,2726.3414092063904
59,1.117366478993163,1.1358955853978645,1.1292012668764373,0.062125369165889,1.036039926277342,1.2685257285128235,1,0.6765717242844514,0.6429953569899227,0.6473016256578135,0.0420617147263913,0.5652064127289804,0.725429946847404,1,1.6067351201253093,1.7618487650680064,1.687134342535689,0.3701386663147545,1.1632201981135704,2.557532586161394,1,0.4457350162243551,0.435671739183202,0.4368882070877651,0.0115204200198097,0.4117126625507634,0.4561846384277064,1,0.7162604147848306,0.6605854039836185,0.6180147919423653,0.4258746098188777,0.0005980343726981,1.4244703298864794,1,0.1478875681786833,0.3090880475026393,0.2841889025314847,0.1802584422843113,0.0083632650079426,0.6399882844357776,1,0.1363092870720214,0.1175320238273857,0.1190162909924358,0.0152758921019343,0.0849617277852405,0.1452397527800296,1,1.0027615940662689,789.2060409543732,1.007477573705575,652.6736001880942,1.0074250003800502,621.3654913443676,1.005555855445614,722.349633228677,1.0065294402448928,594.0538704857325,1.0018339501689966,2129.6462554704926,1.0024184580447189,1348.463515249634,0,500,0.6299972512833389,0.918,5291.503716468811
60,1.8066454642433327,2.0374264140067013,2.021111194215197,0.1988086271217005,1.6908944035558826,2.4500248563364178,1,0.5881631781911152,0.457564320840786,0.4544472760583562,0.0591153517158625,0.3483964182423441,0.5796691497518764,0,2.8104335065294697,3.815329118269017,3.788155835331413,0.669609682376345,2.640324712412738,5.198077563257348,1,0.3851521785446967,0.3399725039568587,0.3395035865056575,0.0204554174001133,0.3027253881296028,0.3832957073423442,0,1.1789038781091052,1.953896570931268,1.9354680124677464,0.3975702887267143,1.2164980507838423,2.7248879592714133,0,1.2969521715176904,0.7015701918414993,0.6626193891517356,0.3937535340567775,0.0301536688671646,1.4186686913391662,1,0.1391693250803829,0.1134810162942047,0.1145727503194564,0.0262714568497524,0.0607667281177589,0.163367696710715,1,1.0051199541674871,872.7453119047779,1.0031996451027332,928.5961496080444,1.0038012915571004,873.2353892350557,1.003211372220172,1108.3169657244869,1.00348401837727,940.9475222808508,1.001680139913703,2094.346349915363,1.0030064906882323,2139.0374124986965,2,500,0.7023101633596693,0.958,7648.012221336365
61,1.726980995923514,1.5772759209088008,1.578785293217382,0.1508806372081475,1.276458328725493,1.8617906828421464,1,0.6213925230115697,0.6376871173320023,0.6338423152925106,0.0496916204702664,0.5498533659621242,0.7459535579812199,1,2.742683288961543,1.9809088345569192,2.029448903784297,0.6677665321636186,0.4825200667386246,3.097521735847531,1,0.480519940008558,0.4868104098900839,0.4848860093474212,0.015039681049726,0.459917599230677,0.5187762565050806,1,2.828689083349159,2.015951987972551,2.092479814959574,0.6816185235214547,0.4125409998500707,3.269422621195497,1,0.4658686040841825,0.6002235253709913,0.6082777803052548,0.2976582517873412,0.0450794258805815,1.1160233154106445,1,0.0771799387837317,0.0787833589296416,0.0778495777947358,0.0194201406487563,0.0411366881341463,0.1175129252527717,1,1.0028904373334788,554.6776121127567,1.0044660609197116,519.7038666887961,1.0036984481357003,507.1433429691012,1.0052730546635933,539.4640666083574,1.0033732571303935,521.5902160158732,1.0001360665315395,1459.437746573617,1.002113846160228,844.6622648828644,0,500,0.7985186937902632,0.852,6285.173629283905
62,0.7831666602424466,0.7521715197253136,0.7472086249175163,0.0464970667258373,0.6650098754263272,0.8446601570968244,1,0.3689233869197722,0.4064380316373515,0.4085565716222497,0.0328619413176217,0.3386196760536512,0.4661233527317103,1,2.520792316729396,2.006352356488044,1.938673524955996,0.426068157946516,1.2974496649982945,2.8833417505367063,1,0.1800707748225207,0.1801679639397716,0.1802690124261398,0.0068060930917288,0.1673295410013793,0.1937731034519663,1,2.115641202671548,1.3275846181769155,1.2048224098564462,0.8693038768553301,0.0038613565582927,2.991282985449522,1,0.1585356073776032,0.3179326635666513,0.3235323309023247,0.1496553379354129,0.031542538476766,0.5726832088922255,1,0.1467008509410317,0.142802893095351,0.1429548393057812,0.0113457588307224,0.1219890742973136,0.1658134698676716,1,1.0025105117984008,1242.9079954774245,1.0020443999958435,1356.1969601393446,1.0013743963019233,1233.2098218252638,1.0008798390496056,2087.2958840226697,1.005473914683106,1011.1967058094364,1.001569883934154,2060.355756318367,0.9999307217091886,1928.5105669579157,0,500,0.3014659826684348,0.702,2455.318775177002
63,1.9567884389791692,1.6345970497488846,1.610867918184502,0.097933992948475,1.4837188382918594,1.8562276368650832,0,0.5681332270789674,0.4876150223491676,0.4864144278670481,0.0215226643734363,0.4491769610437059,0.5344013875867241,0,-1.1443217897201126,-0.5676961572341673,-0.5386490430552925,0.1453272673027593,-0.8932241374298269,-0.3310528490613693,0,0.1740562302621272,0.1829071764683638,0.1836917284511889,0.0164466855753608,0.1487993916577611,0.2155103762205046,1,1.869891571806408,0.4700483866092808,0.3480768099895673,0.4091120522162096,0.0001632735195236,1.347104011458542,0,1.522144487594321,0.9883713774285156,1.0211233757207132,0.2582998512727624,0.4363065945647325,1.430919760160685,0,0.0663503746637053,0.04679984962331,0.0390964300991368,0.0359587914347392,3.422297357287903e-06,0.1165548053355808,1,1.0037855675804734,651.4175185743227,1.0060568170830768,727.9895513732612,1.004438862566533,660.4502230601752,1.0022939826129822,779.0378899295548,1.0041198609376354,629.4923402045313,1.00118812569299,1528.5705580884385,1.00276841338427,1494.6170970665778,4,500,0.7902954249172363,0.302,2120.9059562683105
64,1.1414396258556208,1.119433195881255,1.11101103440906,0.0585042315633688,1.0167239134603232,1.238432575910947,1,0.6871613189954707,0.667288189984598,0.6658115713799957,0.0228441028836284,0.625723654402295,0.7145028317308114,1,-1.4249628048050331,-1.5376474497462005,-1.5008231525831175,0.2459822263063,-2.022870906948432,-1.1190944560927076,1,0.1888518565383153,0.1906807801095978,0.1904124175708569,0.0093749035748547,0.1727009798626923,0.2094100427540298,1,1.1275968046817082,0.9639010546749818,0.9236618540741816,0.5744608448456824,0.0051493667978501,2.0183282456711997,1,0.2764205598277893,0.2753198492957713,0.2531506084094416,0.1679981033591036,0.0048089695456907,0.5887778996582518,1,0.1109959446380119,0.1139672813093858,0.1142229154167555,0.0212879264786037,0.0728501614537254,0.1552249831850014,1,1.0027354394047687,1046.5840149850626,1.002885453571764,1077.7251021261927,1.0040974083002538,964.7540147513052,1.0008949145951755,2416.170088932864,1.004183670172588,871.6867959417098,1.0016473898940492,2084.7812769112857,1.0007040494587625,1798.7069635880316,0,500,0.4477825454007883,0.334,1913.107619047165
65,2.1431050109333616,2.1879574891498743,2.1445481291970907,0.2603081660034664,1.7216772268374974,2.691474814754965,1,0.558879724956109,0.6022525150260767,0.6123664399320776,0.0833885219205726,0.4282073052449197,0.7405846387218367,1,2.6877438880008304,2.598318062512406,2.46928819279158,0.5693924354976966,1.734081845025921,3.759333349838036,1,0.3800577107700521,0.4032019648740962,0.4069631017640949,0.0404874513397598,0.3253578405734299,0.4786039915456427,1,0.5671695517179353,0.5575598468854801,0.5287435005958829,0.352985123325079,0.0010106530252893,1.1884892750329072,1,0.4832187703747638,0.7364936556521667,0.6760328408096623,0.4502145990034158,0.0317619932749429,1.5852208898501976,1,0.0813069934234831,0.1100327898673946,0.1125346461100309,0.0477616419856155,0.009804278471807,0.192149422933477,1,1.0082080769113493,821.709625979262,1.0059213714235575,638.297831401728,1.0085992942432618,602.0632109752485,1.008504425992347,590.7261648846928,1.0069574038399012,673.4221441827277,1.000890279627329,1675.123942585628,1.0053511047406885,768.7811357460353,0,500,0.7519587533677625,0.996,11116.29816865921
66,1.3609544810625678,1.4445350728494937,1.4377390482762995,0.0966111952234341,1.2674410249754495,1.6323085647841586,1,0.3618795898892952,0.3190437754004561,0.3141482920392999,0.0519431894867608,0.227561374772569,0.4224467709055745,1,-2.5583859896688748,-2.283482850344834,-2.216253807344206,0.4582022358858488,-3.1823377458415907,-1.4913427017624763,1,0.2492725879963681,0.2466469827859173,0.247128523285679,0.0147787701372873,0.218813187362919,0.2733903722861832,1,0.8515367287911911,0.70325165485874,0.6908270871485909,0.368824879292193,7.10754244688274e-05,1.3201187555287113,1,0.3124582982345443,0.4626332411475339,0.4233804818446183,0.2713859586702353,0.0161203165066646,0.9698082878522908,1,0.0472277594772435,0.0494666301386264,0.0519150503311724,0.0244048293619378,0.0008967801925574,0.0876440504098089,1,1.000300571849544,1309.624463467293,1.0014218157526966,865.7231181709672,1.001511752989772,752.4962296320155,1.0014595315845465,840.3529784756297,1.0027139154998228,760.6636628033556,1.0007920152147287,2492.4888685555384,1.0013368286155366,1048.9256256326328,0,500,0.4505083294517846,0.024,5469.3217487335205
67,1.5684643308455213,2.2871585123647145,2.274785391536745,0.1777892823212478,1.941697831171491,2.6211442406922014,0,0.4677453518541744,0.5507622962375709,0.5505612282297985,0.0232677102677029,0.5049365438897074,0.5967653820274416,0,-0.4618863274413551,-1.5250123520897172,-1.502263764755925,0.2928262844379176,-2.1308881381817097,-1.0073851821054332,0,0.3542375074791337,0.2957196968453358,0.2957912356269268,0.0155952705145742,0.2640699136228168,0.326043082915155,0,0.3248625997565278,2.5701201581307864,2.549551779659464,0.4859850621307084,1.6441560138555258,3.5289196513989456,0,1.3341033766979924,0.5779678265898898,0.5113481625492228,0.3684885820491076,0.0210667919653428,1.294213184063762,0,0.1089552046176959,0.1277244364225891,0.1284696998741039,0.0375714668036795,0.0546913397458306,0.2020956796006782,1,1.001719069555728,1019.5536339195132,1.0018597373500422,1510.1642415879053,1.0013790256641053,1035.5207714042365,1.0016175654464698,3088.7261906026806,1.0008480599620115,1052.858325900971,1.0011148161427266,2220.6152599616435,1.003018999190625,1690.2920200267838,0,500,0.9553709766997908,0.29,4627.446872472763
68,1.2844642416619123,1.2026665085213093,1.2098085573756865,0.1121607287336117,0.969862127691288,1.3948291202924343,1,0.5611393599054219,0.6136470764283684,0.6061149383099386,0.0489881533719473,0.5346661527522562,0.7209736853925501,1,2.4761417284916805,1.8574409828817389,1.9225825710618625,0.6920357592503183,0.4205313465645915,3.035765504074136,1,0.3931027435272136,0.4053284024002204,0.4035184856519942,0.0117281030984074,0.3862340074065517,0.4307700541097478,1,2.857122463678678,2.343160890623912,2.420082426214948,0.8325271650376527,0.4669982226605233,3.779392002126637,1,0.3671780908088144,0.4655016925210055,0.4487567636288146,0.2605290137899567,0.0374213111893605,0.9159608434536566,1,0.071036371687243,0.0738320994380402,0.0740805381344425,0.0146954002486509,0.0446009263840449,0.101152660289705,1,1.0024486845930494,688.1786291331538,1.0065094749209351,648.0741250237476,1.002985709605159,635.847532832342,1.0025301418802175,683.3205399410258,1.0028809110191212,666.6855930812775,1.001220459406721,954.6387552041195,1.0015749280458084,1148.0115823969982,0,500,0.6200447945177868,0.792,2079.58277964592
69,2.0571835757617887,2.035497840662144,2.017492152534559,0.0992022668040105,1.867146857111742,2.246720363427752,1,0.3471018156683036,0.3584254354796631,0.3595428464634138,0.0208464097526497,0.3159700448240025,0.3980288158950213,1,0.9928230465025843,0.9490315251308218,0.927679887797189,0.1278863143803368,0.7326312848844263,1.2141574327323537,1,0.3838402434851218,0.3940566055819331,0.3927369107629462,0.022547861693675,0.3516615129022749,0.4412348593016223,1,0.3454127654941168,0.3864510824757145,0.3437334278178319,0.270487378755355,0.0001351380891652,0.9062672154873485,1,0.7744870673245376,0.662132147666861,0.6335336914673528,0.3732800515779765,0.0040021731638175,1.311402636767263,1,0.1142305297421887,0.1413212734258232,0.1397558147959359,0.0522170533207004,0.0373768529289992,0.2427773082157554,1,1.0042151669828825,775.1621800431022,1.0040554294496715,785.9783708388563,1.00446302093391,772.5472178216762,1.0013442032220154,1458.6888398346775,1.005847237209245,623.4512297931758,1.0008066754155525,1413.0712577605354,1.0002246056399735,1381.743232606418,1,500,1.2491270125079077,0.736,4549.298499584198
