subj_ident,paper,currency,rt,choice,val_diff_usd,time_diff_days,trial_pos,quartile,n_subj_trials
003_0006,Amasino_2019,USD,2.26130115669503,0,0.0,1,130,Q4,141
003_0006,Amasino_2019,USD,1.67404490698573,1,4.0,180,131,Q4,141
003_0006,Amasino_2019,USD,2.59294705187358,1,4.0,365,132,Q4,141
003_0006,Amasino_2019,USD,1.40810948364378,1,8.5,365,133,Q4,141
003_0006,Amasino_2019,USD,2.91614881332953,0,2.0,90,134,Q4,141
003_0006,Amasino_2019,USD,1.18891670092853,1,6.0,7,135,Q4,141
003_0006,Amasino_2019,USD,1.51421825125863,0,2.0,365,136,Q4,141
003_0006,Amasino_2019,USD,1.1102841959796,1,0.5,7,137,Q4,141
003_0006,Amasino_2019,USD,2.26081696156052,1,3.5,180,138,Q4,141
003_0006,Amasino_2019,USD,1.18048464189769,1,8.5,180,139,Q4,141
003_0006,Amasino_2019,USD,1.02165233702635,1,8.0,90,140,Q4,141
003_0006,Amasino_2019,USD,0.99063003929723,1,7.5,1,141,Q4,141
003_0007,Amasino_2019,USD,3.19067266295315,1,9.0,365,1,Q1,141
003_0007,Amasino_2019,USD,2.28951518301619,1,1.0,15,2,Q1,141
003_0007,Amasino_2019,USD,1.8037376604334,1,3.5,7,3,Q1,141
003_0007,Amasino_2019,USD,3.19986331448308,1,8.0,365,4,Q1,141
003_0007,Amasino_2019,USD,1.87088954856154,1,3.5,90,5,Q1,141
003_0007,Amasino_2019,USD,1.92946387766278,1,9.25,365,6,Q1,141
003_0007,Amasino_2019,USD,1.59404735814314,1,4.5,1,7,Q1,141
003_0007,Amasino_2019,USD,1.31228231595014,1,8.5,15,8,Q1,141
003_0007,Amasino_2019,USD,2.46370649564778,1,3.0,180,9,Q1,141
003_0007,Amasino_2019,USD,2.20666347892256,0,1.0,180,10,Q1,141
003_0007,Amasino_2019,USD,2.31985194014851,1,3.5,30,11,Q1,141
003_0007,Amasino_2019,USD,1.91077466993011,1,9.25,30,12,Q1,141
003_0007,Amasino_2019,USD,3.46178480845992,0,0.5,7,13,Q1,141
003_0007,Amasino_2019,USD,2.48082780462573,0,1.0,365,14,Q1,141
003_0007,Amasino_2019,USD,3.30495177066769,1,6.5,1,15,Q1,141
003_0007,Amasino_2019,USD,4.13847165799234,1,7.5,90,16,Q1,141
003_0007,Amasino_2019,USD,1.72774800358457,1,1.0,7,17,Q1,141
003_0007,Amasino_2019,USD,1.19073514948832,1,1.0,30,18,Q1,141
003_0007,Amasino_2019,USD,2.45827288442524,0,0.5,180,19,Q1,141
003_0007,Amasino_2019,USD,1.57271167990984,1,1.0,90,20,Q1,141
003_0007,Amasino_2019,USD,1.35868384654168,1,4.5,30,21,Q1,141
003_0007,Amasino_2019,USD,1.20484352105996,1,6.5,365,22,Q1,141
003_0007,Amasino_2019,USD,1.26240267045796,1,8.5,7,23,Q1,141
003_0007,Amasino_2019,USD,1.68309760515695,1,4.0,180,24,Q1,141
003_0007,Amasino_2019,USD,1.38895570219029,1,0.5,30,25,Q1,141
003_0007,Amasino_2019,USD,1.33617933813366,1,6.0,365,26,Q1,141
003_0007,Amasino_2019,USD,1.39536977835814,1,4.0,90,27,Q1,141
003_0007,Amasino_2019,USD,0.838279730756767,1,7.5,1,28,Q1,141
003_0007,Amasino_2019,USD,1.47468691831455,1,1.5,90,29,Q1,141
003_0007,Amasino_2019,USD,1.31892339634942,1,1.5,180,30,Q1,141
003_0007,Amasino_2019,USD,1.21155493651167,1,6.5,15,31,Q1,141
003_0007,Amasino_2019,USD,0.91538116481388,1,9.25,1,32,Q1,141
003_0007,Amasino_2019,USD,0.948403031477938,1,5.0,365,33,Q1,141
003_0007,Amasino_2019,USD,0.900436017109314,1,1.5,1,34,Q1,141
003_0007,Amasino_2019,USD,0.801114735513693,1,6.0,30,35,Q1,141
003_0007,Amasino_2019,USD,0.695633550029015,1,8.5,90,36,Q1,141
003_0007,Amasino_2019,USD,0.74883071705699,1,7.0,7,37,Q2,141
003_0007,Amasino_2019,USD,0.604700556694297,1,3.5,1,38,Q2,141
003_0007,Amasino_2019,USD,0.798759566940134,1,1.5,365,39,Q2,141
003_0007,Amasino_2019,USD,0.854692255350528,1,8.0,90,40,Q2,141
003_0007,Amasino_2019,USD,0.987761696305824,1,7.0,1,41,Q2,141
003_0007,Amasino_2019,USD,2.2408405917522,1,9.5,180,42,Q2,141
003_0007,Amasino_2019,USD,1.55148437203024,1,8.0,7,43,Q2,141
003_0007,Amasino_2019,USD,0.995472594368039,1,9.0,7,44,Q2,141
003_0007,Amasino_2019,USD,0.812537997524487,1,8.5,30,45,Q2,141
003_0007,Amasino_2019,USD,0.727301541890483,1,6.5,90,46,Q2,141
003_0007,Amasino_2019,USD,1.94160588568775,1,5.5,7,47,Q2,141
003_0007,Amasino_2019,USD,1.12604076295975,1,9.25,7,48,Q2,141
003_0007,Amasino_2019,USD,0.705879227723926,1,9.5,15,49,Q2,141
003_0007,Amasino_2019,USD,0.576509170408826,1,6.5,180,50,Q2,141
003_0007,Amasino_2019,USD,0.600295105483383,1,5.5,15,51,Q2,141
003_0007,Amasino_2019,USD,0.547152274521068,1,8.0,15,52,Q2,141
003_0007,Amasino_2019,USD,1.49611043996992,1,2.5,1,53,Q2,141
003_0007,Amasino_2019,USD,1.84948595019523,1,9.0,180,54,Q2,141
003_0007,Amasino_2019,USD,1.21457360943896,1,7.5,30,55,Q2,141
003_0007,Amasino_2019,USD,1.19094223043066,1,7.0,90,56,Q2,141
003_0007,Amasino_2019,USD,1.00379628303926,1,7.5,365,57,Q2,141
003_0007,Amasino_2019,USD,1.16214378905715,1,3.5,180,58,Q2,141
003_0007,Amasino_2019,USD,1.37223587668268,1,5.0,30,59,Q2,141
003_0007,Amasino_2019,USD,0.981003189517651,1,6.0,1,60,Q2,141
003_0007,Amasino_2019,USD,1.55619591669529,0,0.5,1,61,Q2,141
003_0007,Amasino_2019,USD,0.895546068873955,1,7.5,15,62,Q2,141
003_0007,Amasino_2019,USD,0.886432695377152,1,7.0,365,63,Q2,141
003_0007,Amasino_2019,USD,0.959485787170706,1,2.0,30,64,Q2,141
003_0007,Amasino_2019,USD,1.39070804181392,1,2.5,30,65,Q2,141
003_0007,Amasino_2019,USD,1.12281500906101,1,6.0,90,66,Q2,141
003_0007,Amasino_2019,USD,1.36661239090608,1,2.0,365,67,Q2,141
003_0007,Amasino_2019,USD,1.58706909199827,1,4.5,90,68,Q2,141
003_0007,Amasino_2019,USD,1.64135781116784,1,8.0,1,69,Q2,141
003_0007,Amasino_2019,USD,2.354728479404,1,2.0,7,70,Q2,141
003_0007,Amasino_2019,USD,1.6879914776946,1,7.0,180,71,Q2,141
003_0007,Amasino_2019,USD,0.489124023384647,1,1.5,15,72,Q3,141
003_0007,Amasino_2019,USD,0.460886149550788,1,3.0,7,73,Q3,141
003_0007,Amasino_2019,USD,0.525308251788374,1,4.5,180,74,Q3,141
003_0007,Amasino_2019,USD,0.502856570179574,1,2.5,180,75,Q3,141
003_0007,Amasino_2019,USD,0.474125143286074,1,2.5,15,76,Q3,141
003_0007,Amasino_2019,USD,0.525329382508062,1,4.5,15,77,Q3,141
003_0007,Amasino_2019,USD,0.521954808064038,1,8.5,1,78,Q3,141
003_0007,Amasino_2019,USD,0.559262284630677,1,0.5,90,79,Q3,141
003_0007,Amasino_2019,USD,0.800950821576407,1,5.0,15,80,Q3,141
003_0007,Amasino_2019,USD,1.53596295966418,1,5.0,30,81,Q3,141
003_0007,Amasino_2019,USD,0.567764075036393,1,6.0,15,82,Q3,141
003_0007,Amasino_2019,USD,1.78429650128237,1,2.5,7,83,Q3,141
003_0007,Amasino_2019,USD,2.18282260408159,1,1.0,1,84,Q3,141
003_0007,Amasino_2019,USD,0.871075800678227,1,4.5,365,85,Q3,141
003_0007,Amasino_2019,USD,0.944041652837768,1,5.5,30,86,Q3,141
003_0007,Amasino_2019,USD,0.569673385645729,1,7.0,30,87,Q3,141
003_0007,Amasino_2019,USD,0.768678793276194,1,7.5,7,88,Q3,141
003_0007,Amasino_2019,USD,0.993776100192918,1,2.0,15,89,Q3,141
003_0007,Amasino_2019,USD,0.895778204809176,1,5.5,365,90,Q3,141
003_0007,Amasino_2019,USD,0.86438128980808,1,8.5,180,91,Q3,141
003_0007,Amasino_2019,USD,0.764346092037158,1,4.5,7,92,Q3,141
003_0007,Amasino_2019,USD,0.670217833481729,1,9.25,180,93,Q3,141
003_0007,Amasino_2019,USD,0.804986183531582,1,3.0,365,94,Q3,141
003_0007,Amasino_2019,USD,0.858466200210387,1,6.5,30,95,Q3,141
003_0007,Amasino_2019,USD,1.98016067792196,1,7.5,180,96,Q3,141
003_0007,Amasino_2019,USD,2.24384658623603,1,3.0,1,97,Q3,141
003_0007,Amasino_2019,USD,2.52698995446553,1,9.5,90,98,Q3,141
003_0007,Amasino_2019,USD,0.849323847476626,1,4.0,15,99,Q3,141
003_0007,Amasino_2019,USD,0.872790406894637,1,6.5,7,100,Q3,141
003_0007,Amasino_2019,USD,1.14192139738589,0,0.5,365,101,Q3,141
003_0007,Amasino_2019,USD,2.48622941793292,1,3.5,365,102,Q3,141
003_0007,Amasino_2019,USD,1.71832370679476,1,8.0,180,103,Q3,141
003_0007,Amasino_2019,USD,1.73467132990481,1,5.5,1,104,Q3,141
003_0007,Amasino_2019,USD,2.21819963931921,1,9.5,365,105,Q3,141
003_0007,Amasino_2019,USD,1.23162367774057,1,9.5,30,106,Q3,141
003_0007,Amasino_2019,USD,1.44320336738019,0,0.5,15,107,Q4,141
003_0007,Amasino_2019,USD,1.32556568420841,1,2.5,365,108,Q4,141
003_0007,Amasino_2019,USD,1.90460178570356,1,3.0,15,109,Q4,141
003_0007,Amasino_2019,USD,2.06494855880737,1,3.0,90,110,Q4,141
003_0007,Amasino_2019,USD,2.15352094988339,1,1.5,30,111,Q4,141
003_0007,Amasino_2019,USD,1.04012027598219,1,5.5,90,112,Q4,141
003_0007,Amasino_2019,USD,1.67761931757559,1,2.0,1,113,Q4,141
003_0007,Amasino_2019,USD,4.39963214451563,1,5.5,180,114,Q4,141
003_0007,Amasino_2019,USD,1.20684127879213,1,4.0,30,115,Q4,141
003_0007,Amasino_2019,USD,0.900327043025754,1,5.0,90,116,Q4,141
003_0007,Amasino_2019,USD,1.08298694060068,1,4.0,365,117,Q4,141
003_0007,Amasino_2019,USD,1.04169541952433,1,9.25,15,118,Q4,141
003_0007,Amasino_2019,USD,1.18635354575235,1,9.5,1,119,Q4,141
003_0007,Amasino_2019,USD,0.77191118823248,1,7.0,15,120,Q4,141
003_0007,Amasino_2019,USD,2.41070342928288,0,0.0,1,121,Q4,141
003_0007,Amasino_2019,USD,1.83507873001508,1,4.0,1,122,Q4,141
003_0007,Amasino_2019,USD,1.8853495955409,1,6.0,180,123,Q4,141
003_0007,Amasino_2019,USD,2.13552362204064,1,4.0,7,124,Q4,141
003_0007,Amasino_2019,USD,1.48267523245886,1,5.0,180,125,Q4,141
003_0007,Amasino_2019,USD,1.46667837910354,1,9.0,15,126,Q4,141
003_0007,Amasino_2019,USD,1.15346631189459,1,3.0,30,127,Q4,141
003_0007,Amasino_2019,USD,1.06238510174444,1,9.0,1,128,Q4,141
003_0007,Amasino_2019,USD,0.994087023515021,1,2.0,90,129,Q4,141
003_0007,Amasino_2019,USD,0.85840371370432,1,2.5,90,130,Q4,141
003_0007,Amasino_2019,USD,2.51487451072899,1,9.0,90,131,Q4,141
003_0007,Amasino_2019,USD,4.01942425454035,1,9.25,90,132,Q4,141
003_0007,Amasino_2019,USD,1.0009620510682,1,1.5,7,133,Q4,141
003_0007,Amasino_2019,USD,1.43747935982538,1,5.0,1,134,Q4,141
003_0007,Amasino_2019,USD,1.73987703135936,1,6.0,7,135,Q4,141
003_0007,Amasino_2019,USD,1.14331813732861,1,9.5,7,136,Q4,141
003_0007,Amasino_2019,USD,1.69153147540055,1,8.5,365,137,Q4,141
003_0007,Amasino_2019,USD,0.963637066161027,1,2.0,180,138,Q4,141
003_0007,Amasino_2019,USD,0.952646078105317,1,8.0,7,139,Q4,141
003_0007,Amasino_2019,USD,0.680074102361687,1,3.5,15,140,Q4,141
003_0007,Amasino_2019,USD,0.710604658292141,1,8.0,30,141,Q4,141
003_0008,Amasino_2019,USD,3.0106728199753,0,0.5,90,1,Q1,139
003_0008,Amasino_2019,USD,2.88434588682139,0,7.5,180,2,Q1,139
003_0008,Amasino_2019,USD,2.50694143836154,0,7.5,90,3,Q1,139
003_0008,Amasino_2019,USD,7.3012252189219,1,7.0,15,4,Q1,139
003_0008,Amasino_2019,USD,3.05670486495365,0,2.5,7,5,Q1,139
003_0008,Amasino_2019,USD,3.69782269158168,1,6.5,15,6,Q1,139
003_0008,Amasino_2019,USD,2.71840430534212,1,7.5,15,7,Q1,139
003_0008,Amasino_2019,USD,3.60139058186906,0,8.0,365,8,Q1,139
003_0008,Amasino_2019,USD,2.23254165617982,1,9.25,1,9,Q1,139
003_0008,Amasino_2019,USD,2.11699259275338,0,1.5,90,10,Q1,139
003_0008,Amasino_2019,USD,2.00265703588957,0,3.5,30,11,Q1,139
003_0008,Amasino_2019,USD,3.26925626542652,1,5.5,15,12,Q1,139
003_0008,Amasino_2019,USD,1.64647023560246,0,2.0,90,13,Q1,139
003_0008,Amasino_2019,USD,2.92807196755893,0,6.0,365,14,Q1,139
003_0008,Amasino_2019,USD,1.88348405563738,0,1.0,15,15,Q1,139
003_0008,Amasino_2019,USD,2.06522537110141,0,2.0,7,16,Q1,139
003_0008,Amasino_2019,USD,2.07072810997488,0,3.0,30,17,Q1,139
003_0008,Amasino_2019,USD,2.4329872726812,0,1.5,180,18,Q1,139
003_0008,Amasino_2019,USD,1.62009458109969,1,8.0,7,19,Q1,139
003_0008,Amasino_2019,USD,2.52605959947687,0,5.5,90,20,Q1,139
003_0008,Amasino_2019,USD,2.10562155378284,0,8.5,180,21,Q1,139
003_0008,Amasino_2019,USD,5.14912244159495,1,9.5,15,22,Q1,139
003_0008,Amasino_2019,USD,3.91063369793119,0,2.5,90,23,Q1,139
003_0008,Amasino_2019,USD,2.47968946309993,0,1.5,365,24,Q1,139
003_0008,Amasino_2019,USD,8.57790258986643,0,3.5,15,25,Q1,139
003_0008,Amasino_2019,USD,4.3816076485673,0,1.0,180,26,Q1,139
003_0008,Amasino_2019,USD,2.07358468009625,0,3.0,90,27,Q1,139
003_0008,Amasino_2019,USD,3.07026323431637,0,4.0,180,28,Q1,139
003_0008,Amasino_2019,USD,4.77488427917706,0,9.25,30,29,Q1,139
003_0008,Amasino_2019,USD,1.42282672150759,0,0.5,7,30,Q1,139
003_0008,Amasino_2019,USD,1.60739200550597,1,6.0,15,31,Q1,139
003_0008,Amasino_2019,USD,2.58225883671548,0,9.5,180,32,Q1,139
003_0008,Amasino_2019,USD,3.48970632540295,0,4.0,1,33,Q1,139
003_0008,Amasino_2019,USD,1.89697993849404,0,1.0,365,34,Q1,139
003_0008,Amasino_2019,USD,2.6713335349923,1,7.5,1,35,Q1,139
003_0008,Amasino_2019,USD,1.67663915449521,0,2.0,180,36,Q2,139
003_0008,Amasino_2019,USD,1.79268750635674,0,0.5,30,37,Q2,139
003_0008,Amasino_2019,USD,3.37765801692149,0,4.0,15,38,Q2,139
003_0008,Amasino_2019,USD,4.35985720471945,1,5.0,15,39,Q2,139
003_0008,Amasino_2019,USD,3.60278520872816,1,8.5,15,40,Q2,139
003_0008,Amasino_2019,USD,4.17938192072325,0,9.0,30,41,Q2,139
003_0008,Amasino_2019,USD,5.82517597352853,0,1.5,15,42,Q2,139
003_0008,Amasino_2019,USD,2.0286604880821,0,2.5,365,43,Q2,139
003_0008,Amasino_2019,USD,3.57123645447427,0,1.0,90,44,Q2,139
003_0008,Amasino_2019,USD,2.85792797087925,0,8.0,180,45,Q2,139
003_0008,Amasino_2019,USD,2.18510321143549,1,5.5,1,46,Q2,139
003_0008,Amasino_2019,USD,1.97844878851902,0,2.5,30,47,Q2,139
003_0008,Amasino_2019,USD,1.62158610735787,1,6.0,1,48,Q2,139
003_0008,Amasino_2019,USD,2.81531034671934,1,5.0,1,49,Q2,139
003_0008,Amasino_2019,USD,3.48654305806849,0,4.5,365,50,Q2,139
003_0008,Amasino_2019,USD,2.65663199417759,0,9.5,90,51,Q2,139
003_0008,Amasino_2019,USD,5.45097584638279,1,5.5,7,52,Q2,139
003_0008,Amasino_2019,USD,3.59737212449545,0,3.0,15,53,Q2,139
003_0008,Amasino_2019,USD,3.80631107912632,0,1.5,30,54,Q2,139
003_0008,Amasino_2019,USD,2.10737027099822,0,9.0,90,55,Q2,139
003_0008,Amasino_2019,USD,2.76101709960494,0,4.5,30,56,Q2,139
003_0008,Amasino_2019,USD,2.69838446663925,0,9.25,365,57,Q2,139
003_0008,Amasino_2019,USD,2.5295214135549,0,6.5,30,58,Q2,139
003_0008,Amasino_2019,USD,6.45043580583297,0,5.5,30,59,Q2,139
003_0008,Amasino_2019,USD,2.93624985433416,1,7.0,1,60,Q2,139
003_0008,Amasino_2019,USD,1.36744071479188,1,9.0,1,61,Q2,139
003_0008,Amasino_2019,USD,4.68266653869068,1,6.5,7,62,Q2,139
003_0008,Amasino_2019,USD,1.7604444573517,0,9.0,365,63,Q2,139
003_0008,Amasino_2019,USD,1.80181929375976,1,8.5,7,64,Q2,139
003_0008,Amasino_2019,USD,2.55400224711047,0,0.5,15,65,Q2,139
003_0008,Amasino_2019,USD,2.6308881478617,1,1.0,1,66,Q2,139
003_0008,Amasino_2019,USD,4.86779088078765,0,2.5,15,67,Q2,139
003_0008,Amasino_2019,USD,5.14486822584877,0,2.0,365,68,Q2,139
003_0008,Amasino_2019,USD,2.10679038392845,0,2.0,15,69,Q2,139
003_0008,Amasino_2019,USD,1.72923319065012,0,6.0,90,70,Q2,139
003_0008,Amasino_2019,USD,2.54765065747779,0,3.5,180,71,Q3,139
003_0008,Amasino_2019,USD,1.56948079430731,0,2.0,30,72,Q3,139
003_0008,Amasino_2019,USD,2.45251295465278,0,8.5,365,73,Q3,139
003_0008,Amasino_2019,USD,4.41794130130438,0,8.0,90,74,Q3,139
003_0008,Amasino_2019,USD,4.15405344375176,1,9.5,1,75,Q3,139
003_0008,Amasino_2019,USD,5.51233248627977,0,7.0,30,76,Q3,139
003_0008,Amasino_2019,USD,4.1684331940487,0,6.0,180,77,Q3,139
003_0008,Amasino_2019,USD,3.09186063153902,0,7.5,365,78,Q3,139
003_0008,Amasino_2019,USD,5.28523953468539,0,4.5,15,79,Q3,139
003_0008,Amasino_2019,USD,3.88900611404097,0,3.5,7,80,Q3,139
003_0008,Amasino_2019,USD,3.01711919589434,0,3.5,90,81,Q3,139
003_0008,Amasino_2019,USD,3.12735569686629,0,8.5,90,82,Q3,139
003_0008,Amasino_2019,USD,4.86554046015954,1,9.0,7,83,Q3,139
003_0008,Amasino_2019,USD,4.24970371724339,0,1.0,7,84,Q3,139
003_0008,Amasino_2019,USD,2.79777095158352,0,6.5,90,85,Q3,139
003_0008,Amasino_2019,USD,2.95939160464332,1,8.5,1,86,Q3,139
003_0008,Amasino_2019,USD,2.1532396095572,0,5.0,180,87,Q3,139
003_0008,Amasino_2019,USD,3.2087693051435,0,5.5,180,88,Q3,139
003_0008,Amasino_2019,USD,7.25223004462896,0,9.5,30,89,Q3,139
003_0008,Amasino_2019,USD,2.12102282297565,0,5.5,365,90,Q3,139
003_0008,Amasino_2019,USD,2.02033438440412,0,7.0,90,91,Q3,139
003_0008,Amasino_2019,USD,5.20719235041179,0,4.0,90,92,Q3,139
003_0008,Amasino_2019,USD,2.02413851604797,0,4.0,365,93,Q3,139
003_0008,Amasino_2019,USD,1.82551527232863,0,5.0,90,94,Q3,139
003_0008,Amasino_2019,USD,2.642582788656,0,7.5,30,95,Q3,139
003_0008,Amasino_2019,USD,2.71626527368789,0,4.5,180,96,Q3,139
003_0008,Amasino_2019,USD,3.57281944650458,0,6.5,365,97,Q3,139
003_0008,Amasino_2019,USD,2.07267032406526,0,8.0,30,98,Q3,139
003_0008,Amasino_2019,USD,1.71856761554955,0,5.0,30,99,Q3,139
003_0008,Amasino_2019,USD,2.0783064882271,0,7.0,180,100,Q3,139
003_0008,Amasino_2019,USD,1.9768434582511,0,0.5,180,101,Q3,139
003_0008,Amasino_2019,USD,1.99968666175846,0,5.0,365,102,Q3,139
003_0008,Amasino_2019,USD,2.04902988910908,1,2.5,1,103,Q3,139
003_0008,Amasino_2019,USD,1.73925186420092,0,4.0,30,104,Q3,139
003_0008,Amasino_2019,USD,5.87564697704511,1,4.5,7,105,Q4,139
003_0008,Amasino_2019,USD,2.33481610548915,1,4.5,1,106,Q4,139
003_0008,Amasino_2019,USD,3.25758698151912,0,9.5,365,107,Q4,139
003_0008,Amasino_2019,USD,2.20219222066225,0,5.0,30,108,Q4,139
003_0008,Amasino_2019,USD,3.63866424933076,0,9.0,180,109,Q4,139
003_0008,Amasino_2019,USD,1.72521201649215,0,4.0,7,110,Q4,139
003_0008,Amasino_2019,USD,1.97511526802555,1,3.5,1,111,Q4,139
003_0008,Amasino_2019,USD,2.91059053089703,1,9.25,15,112,Q4,139
003_0008,Amasino_2019,USD,3.01838854787638,0,3.0,180,113,Q4,139
003_0008,Amasino_2019,USD,3.10200488177361,0,1.0,30,114,Q4,139
003_0008,Amasino_2019,USD,3.35801732353866,0,0.0,1,115,Q4,139
003_0008,Amasino_2019,USD,2.41275823989417,0,3.5,365,116,Q4,139
003_0008,Amasino_2019,USD,4.32492572558112,1,3.0,1,117,Q4,139
003_0008,Amasino_2019,USD,2.35611163533758,0,1.5,7,118,Q4,139
003_0008,Amasino_2019,USD,5.91072878614068,1,0.5,1,119,Q4,139
003_0008,Amasino_2019,USD,2.37334825762082,1,2.0,1,120,Q4,139
003_0008,Amasino_2019,USD,2.62115685205208,1,9.5,7,121,Q4,139
003_0008,Amasino_2019,USD,1.5491132044699,0,7.0,365,122,Q4,139
003_0008,Amasino_2019,USD,2.92070006643189,0,8.5,30,123,Q4,139
003_0008,Amasino_2019,USD,1.66808423545444,0,3.0,365,124,Q4,139
003_0008,Amasino_2019,USD,1.68658175744349,0,2.5,180,125,Q4,139
003_0008,Amasino_2019,USD,2.50318288867129,1,9.0,15,126,Q4,139
003_0008,Amasino_2019,USD,2.58938199916156,0,0.5,365,127,Q4,139
003_0008,Amasino_2019,USD,2.4093567992677,1,6.0,7,128,Q4,139
003_0008,Amasino_2019,USD,4.01673612633021,1,9.25,7,129,Q4,139
003_0008,Amasino_2019,USD,2.98721954267239,1,7.0,7,130,Q4,139
003_0008,Amasino_2019,USD,3.59649489814183,1,5.0,7,131,Q4,139
003_0008,Amasino_2019,USD,4.96328056091443,0,9.25,90,132,Q4,139
003_0008,Amasino_2019,USD,1.75705961941276,1,6.5,1,133,Q4,139
003_0008,Amasino_2019,USD,3.49539350514533,0,6.5,180,134,Q4,139
003_0008,Amasino_2019,USD,4.1351354206563,1,8.0,15,135,Q4,139
003_0008,Amasino_2019,USD,5.11977218679385,1,1.5,1,136,Q4,139
003_0008,Amasino_2019,USD,4.24237166263629,0,3.0,7,137,Q4,139
003_0008,Amasino_2019,USD,3.77908717747778,1,8.0,7,138,Q4,139
003_0008,Amasino_2019,USD,4.19517229683697,0,6.0,30,139,Q4,139
003_0009,Amasino_2019,USD,3.83844243723434,1,7.0,90,1,Q1,141
003_0009,Amasino_2019,USD,2.90268643776653,1,2.0,15,2,Q1,141
003_0009,Amasino_2019,USD,7.07752948184498,0,9.0,365,3,Q1,141
003_0009,Amasino_2019,USD,3.46466552803758,1,5.0,15,4,Q1,141
003_0009,Amasino_2019,USD,3.71949464996578,1,9.25,90,5,Q1,141
003_0009,Amasino_2019,USD,4.687012220209,0,1.0,30,6,Q1,141
003_0009,Amasino_2019,USD,3.09080077544786,1,8.5,15,7,Q1,141
003_0009,Amasino_2019,USD,3.25282261008397,1,3.0,7,8,Q1,141
003_0009,Amasino_2019,USD,6.63698586722603,1,9.5,365,9,Q1,141
003_0009,Amasino_2019,USD,4.90504734189017,0,1.5,180,10,Q1,141
003_0009,Amasino_2019,USD,5.06265346182045,1,3.5,1,11,Q1,141
003_0009,Amasino_2019,USD,2.5984552243026,1,8.0,90,12,Q1,141
003_0009,Amasino_2019,USD,4.90753865259467,1,4.0,30,13,Q1,141
003_0009,Amasino_2019,USD,3.04007499595173,1,7.0,7,14,Q1,141
003_0009,Amasino_2019,USD,7.56502010131953,0,6.5,365,15,Q1,141
003_0009,Amasino_2019,USD,7.09466286556562,1,5.0,180,16,Q1,141
003_0009,Amasino_2019,USD,3.38687342160847,1,3.0,90,17,Q1,141
003_0009,Amasino_2019,USD,2.5407098227879,1,0.5,15,18,Q1,141
003_0009,Amasino_2019,USD,3.00606904190499,1,2.5,7,19,Q1,141
003_0009,Amasino_2019,USD,4.42551364225801,1,4.0,90,20,Q1,141
003_0009,Amasino_2019,USD,1.58649675163906,1,3.5,7,21,Q1,141
003_0009,Amasino_2019,USD,2.35139978880761,1,3.0,30,22,Q1,141
003_0009,Amasino_2019,USD,1.54670279414859,1,2.5,15,23,Q1,141
003_0009,Amasino_2019,USD,3.74125807418022,1,4.5,90,24,Q1,141
003_0009,Amasino_2019,USD,8.52152132662013,0,1.5,90,25,Q1,141
003_0009,Amasino_2019,USD,7.62351715238765,1,2.5,90,26,Q1,141
003_0009,Amasino_2019,USD,2.34098174487008,1,6.0,30,27,Q1,141
003_0009,Amasino_2019,USD,4.44625162327429,1,8.0,1,28,Q1,141
003_0009,Amasino_2019,USD,4.73506768164225,0,1.0,180,29,Q1,141
003_0009,Amasino_2019,USD,7.63054190611001,0,6.0,365,30,Q1,141
003_0009,Amasino_2019,USD,2.43911185814068,1,6.0,1,31,Q1,141
003_0009,Amasino_2019,USD,4.38630530738737,1,4.0,15,32,Q1,141
003_0009,Amasino_2019,USD,4.02325162990019,1,8.5,90,33,Q1,141
003_0009,Amasino_2019,USD,2.52160856628325,1,9.0,15,34,Q1,141
003_0009,Amasino_2019,USD,3.76337257004343,1,9.5,180,35,Q1,141
003_0009,Amasino_2019,USD,4.52040139900055,1,6.5,30,36,Q1,141
003_0009,Amasino_2019,USD,3.18410040828166,1,3.5,90,37,Q2,141
003_0009,Amasino_2019,USD,2.13139588868944,1,7.5,30,38,Q2,141
003_0009,Amasino_2019,USD,2.0938402772299,0,3.0,365,39,Q2,141
003_0009,Amasino_2019,USD,1.9268047286896,1,8.5,7,40,Q2,141
003_0009,Amasino_2019,USD,3.64863824646454,1,7.0,180,41,Q2,141
003_0009,Amasino_2019,USD,4.92065086209914,1,2.5,1,42,Q2,141
003_0009,Amasino_2019,USD,2.17598410241771,0,1.5,365,43,Q2,141
003_0009,Amasino_2019,USD,6.48825072130421,0,1.5,30,44,Q2,141
003_0009,Amasino_2019,USD,5.25586120627122,1,7.5,180,45,Q2,141
003_0009,Amasino_2019,USD,1.65140033216449,1,4.0,7,46,Q2,141
003_0009,Amasino_2019,USD,3.22332806268241,1,5.5,1,47,Q2,141
003_0009,Amasino_2019,USD,9.23245502024656,1,8.5,365,48,Q2,141
003_0009,Amasino_2019,USD,4.0197913251468,0,3.5,180,49,Q2,141
003_0009,Amasino_2019,USD,5.38890710158739,0,4.0,180,50,Q2,141
003_0009,Amasino_2019,USD,3.60143827687716,1,1.0,7,51,Q2,141
003_0009,Amasino_2019,USD,2.86893314664485,1,7.0,15,52,Q2,141
003_0009,Amasino_2019,USD,2.24383300216869,1,5.5,90,53,Q2,141
003_0009,Amasino_2019,USD,3.80193762580166,1,7.5,7,54,Q2,141
003_0009,Amasino_2019,USD,6.72927213157527,0,2.0,90,55,Q2,141
003_0009,Amasino_2019,USD,4.02706632693298,1,1.0,1,56,Q2,141
